Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
5.225653999999999577e+00,2.158614000000000033e+01,3.081888999999999967e+01,5.738920000000000243e+00,4.044984999999999786e+01,2.926607999999999876e+01,3.946809000000000012e+00,3.257914000000000243e+01,1.273201000000000072e+01,1.754915000000000092e+01,6.334971999999999603e+00,6.198767000000000138e+00,1.915777999999999892e+01,4.725611999999999924e+00,3.703556999999999988e+00,4.648762999999999757e+00,3.130956000000000117e+01,2.320851000000000042e+01,7.194101999999999464e+01,4.949434000000000111e+01,3.081222999999999956e+01,1.753748999999999825e+01,8.072725000000000151e+00,2.789382999999999946e+00
5.224015999999999771e+00,2.159321999999999875e+01,3.088107000000000113e+01,5.762597000000000413e+00,4.053322000000000003e+01,2.942068000000000083e+01,3.935792999999999875e+00,3.285647999999999769e+01,1.274480999999999931e+01,1.736112999999999928e+01,6.425900000000000389e+00,6.204161000000000037e+00,1.957429000000000130e+01,4.738124000000000002e+00,3.680808999999999997e+00,4.634055000000000035e+00,3.114219999999999899e+01,2.343321999999999861e+01,7.214771000000000356e+01,4.951400999999999897e+01,3.084641999999999840e+01,1.759043000000000134e+01,8.093828999999999496e+00,2.796421000000000046e+00
5.230921000000000376e+00,2.159357999999999933e+01,3.092918999999999841e+01,5.794322000000000195e+00,4.065986999999999796e+01,2.965271999999999863e+01,3.943995000000000140e+00,3.313528999999999769e+01,1.269603000000000037e+01,1.713123999999999825e+01,6.445654000000000217e+00,6.225495999999999697e+00,1.998235999999999990e+01,4.741314000000000028e+00,3.712434000000000012e+00,4.642074000000000034e+00,3.097970000000000113e+01,2.364927000000000135e+01,7.219071999999999889e+01,4.949334000000000344e+01,3.081382999999999939e+01,1.759719000000000122e+01,8.105886999999999176e+00,2.804092999999999947e+00
5.233206000000000024e+00,2.155050999999999917e+01,3.100623999999999825e+01,5.838096000000000174e+00,4.079623999999999739e+01,2.987057000000000073e+01,3.916768999999999945e+00,3.335452999999999690e+01,1.261744999999999983e+01,1.680641999999999925e+01,6.463313999999999560e+00,6.239962000000000231e+00,2.034860000000000113e+01,4.748523999999999745e+00,3.681036999999999892e+00,4.690636999999999723e+00,3.067296999999999940e+01,2.389713000000000065e+01,7.191557000000000244e+01,4.923575000000000301e+01,3.068969999999999843e+01,1.756597999999999971e+01,8.095370000000000843e+00,2.799843000000000082e+00
5.227630999999999695e+00,2.151586999999999961e+01,3.108252999999999844e+01,5.862382000000000204e+00,4.087648999999999688e+01,3.007401000000000124e+01,3.870468999999999937e+00,3.352044999999999675e+01,1.254968000000000039e+01,1.645898000000000039e+01,6.498846999999999596e+00,6.208739999999999704e+00,2.061527999999999849e+01,4.737648000000000081e+00,3.627975000000000172e+00,4.704525000000000290e+00,3.033614000000000033e+01,2.410511999999999944e+01,7.149187999999999477e+01,4.889097000000000293e+01,3.046805000000000163e+01,1.748491999999999891e+01,8.069304999999999950e+00,2.789706999999999937e+00
5.225188000000000166e+00,2.149159999999999826e+01,3.119520999999999944e+01,5.890374999999999694e+00,4.100309000000000026e+01,3.030652999999999864e+01,3.851853999999999889e+00,3.366093999999999653e+01,1.248648000000000025e+01,1.619087000000000032e+01,6.517667000000000321e+00,6.194365999999999595e+00,2.083124000000000109e+01,4.714712999999999710e+00,3.587806000000000051e+00,4.638443999999999789e+00,3.008447999999999922e+01,2.430005999999999844e+01,7.111603999999999814e+01,4.859722000000000008e+01,3.029494000000000042e+01,1.742324999999999946e+01,8.031955999999999207e+00,2.779132000000000158e+00
5.220920999999999701e+00,2.145963000000000065e+01,3.125190999999999875e+01,5.906469000000000413e+00,4.106960999999999729e+01,3.042832999999999899e+01,3.827437999999999896e+00,3.370895999999999759e+01,1.239775999999999989e+01,1.594256999999999991e+01,6.505707000000000129e+00,6.176192000000000348e+00,2.095426000000000144e+01,4.698112000000000066e+00,3.555900999999999978e+00,4.604339999999999655e+00,2.982172999999999874e+01,2.445308999999999955e+01,7.064450999999999681e+01,4.826006000000000284e+01,3.011858000000000146e+01,1.734371000000000151e+01,8.001533000000000229e+00,2.766093000000000135e+00
5.217946999999999669e+00,2.143202000000000140e+01,3.131143000000000143e+01,5.926216000000000150e+00,4.112044999999999817e+01,3.054881999999999920e+01,3.800514999999999866e+00,3.371137999999999835e+01,1.231977999999999973e+01,1.572284999999999933e+01,6.501108000000000331e+00,6.146363000000000021e+00,2.101095000000000113e+01,4.669616000000000433e+00,3.521786999999999779e+00,4.593111000000000388e+00,2.956784999999999997e+01,2.455220999999999876e+01,7.013427000000000078e+01,4.787771999999999650e+01,2.987745999999999924e+01,1.723504000000000147e+01,7.956915999999999656e+00,2.752085999999999810e+00
5.219870000000000232e+00,2.143488999999999933e+01,3.135376000000000118e+01,5.946460000000000079e+00,4.115879000000000332e+01,3.066019000000000005e+01,3.791834999999999845e+00,3.373123999999999967e+01,1.228087999999999980e+01,1.557906000000000013e+01,6.492886999999999631e+00,6.141820000000000057e+00,2.107346000000000075e+01,4.657415000000000305e+00,3.517447000000000212e+00,4.614447000000000187e+00,2.939462999999999937e+01,2.464961999999999875e+01,6.976922000000000423e+01,4.763136000000000081e+01,2.974059000000000097e+01,1.717676000000000158e+01,7.931699000000000055e+00,2.745471000000000217e+00
5.222884999999999778e+00,2.141359999999999886e+01,3.139906999999999826e+01,5.962246999999999630e+00,4.116969000000000278e+01,3.069641999999999982e+01,3.788336999999999843e+00,3.379346000000000316e+01,1.226077000000000083e+01,1.548442999999999969e+01,6.514010999999999996e+00,6.152957999999999927e+00,2.118215000000000003e+01,4.670990999999999893e+00,3.500129999999999963e+00,4.616501999999999661e+00,2.931137000000000015e+01,2.475609999999999999e+01,6.972289000000000669e+01,4.758173000000000030e+01,2.969538000000000011e+01,1.716450999999999993e+01,7.931370000000000253e+00,2.748248999999999942e+00
5.227142999999999873e+00,2.141486000000000089e+01,3.145198999999999856e+01,5.982353999999999949e+00,4.117058000000000106e+01,3.075162999999999869e+01,3.793521999999999839e+00,3.390326000000000306e+01,1.227322999999999986e+01,1.541377999999999915e+01,6.529249000000000080e+00,6.164564000000000377e+00,2.136422999999999917e+01,4.685786000000000229e+00,3.519019999999999815e+00,4.631070000000000242e+00,2.922960000000000136e+01,2.490084999999999837e+01,6.981900000000000261e+01,4.762151000000000067e+01,2.973958000000000013e+01,1.718894999999999840e+01,7.946718999999999866e+00,2.754777999999999949e+00
5.228925000000000267e+00,2.142258999999999958e+01,3.150772999999999868e+01,6.001788999999999596e+00,4.113862999999999914e+01,3.081495999999999924e+01,3.837040000000000006e+00,3.417159000000000191e+01,1.233029999999999937e+01,1.535069999999999979e+01,6.564664999999999750e+00,6.194806999999999952e+00,2.176517000000000124e+01,4.745111999999999775e+00,3.545530999999999988e+00,4.679451000000000249e+00,2.923909000000000091e+01,2.520046999999999926e+01,7.034283000000000641e+01,4.800670000000000215e+01,2.995597000000000065e+01,1.731482000000000099e+01,8.005874999999999631e+00,2.770446999999999882e+00
5.226721000000000394e+00,2.143784000000000134e+01,3.160511999999999944e+01,6.028024000000000271e+00,4.107959999999999923e+01,3.088635999999999981e+01,3.855014999999999858e+00,3.460670999999999964e+01,1.241015999999999941e+01,1.524929000000000023e+01,6.631079999999999863e+00,6.210452000000000083e+00,2.240645999999999916e+01,4.825765999999999778e+00,3.588725000000000165e+00,4.759547999999999668e+00,2.921114999999999995e+01,2.564534000000000091e+01,7.119285000000000707e+01,4.856085999999999814e+01,3.029334000000000060e+01,1.747938999999999865e+01,8.079549999999999343e+00,2.782048000000000076e+00
5.213841999999999643e+00,2.144578999999999880e+01,3.172193000000000040e+01,6.043276999999999788e+00,4.100386000000000308e+01,3.102064999999999984e+01,3.901037000000000088e+00,3.516476999999999720e+01,1.249390000000000001e+01,1.507907999999999937e+01,6.682642999999999667e+00,6.243261999999999645e+00,2.326484999999999914e+01,4.925498000000000154e+00,3.639137999999999984e+00,4.852903999999999662e+00,2.913446000000000069e+01,2.622915000000000063e+01,7.218674000000000035e+01,4.921480999999999995e+01,3.067737999999999943e+01,1.768103999999999942e+01,8.159072999999999354e+00,2.784339000000000119e+00
5.190779000000000032e+00,2.144422000000000139e+01,3.185864000000000118e+01,6.065324999999999633e+00,4.088143000000000171e+01,3.113247000000000142e+01,3.958384999999999820e+00,3.580004999999999882e+01,1.257292999999999950e+01,1.480373999999999945e+01,6.764898999999999774e+00,6.270658000000000065e+00,2.434080000000000155e+01,5.035605000000000331e+00,3.670730999999999966e+00,4.941389000000000031e+00,2.892388000000000048e+01,2.693751999999999924e+01,7.322274000000000171e+01,4.990109000000000350e+01,3.107924999999999827e+01,1.789031999999999911e+01,8.239796000000000120e+00,2.777716999999999992e+00
5.185584999999999667e+00,2.147085999999999828e+01,3.202035000000000053e+01,6.094880999999999993e+00,4.084454999999999814e+01,3.131249000000000038e+01,3.982814999999999994e+00,3.623635000000000161e+01,1.261514999999999986e+01,1.454635999999999996e+01,6.854560000000000208e+00,6.273539000000000421e+00,2.518628000000000000e+01,5.111157999999999646e+00,3.711440000000000072e+00,4.992107999999999990e+00,2.870661000000000129e+01,2.749343000000000004e+01,7.386809999999999832e+01,5.033733000000000146e+01,3.131045999999999907e+01,1.801826000000000150e+01,8.286538000000000181e+00,2.776320000000000121e+00
5.182686999999999600e+00,2.145695999999999870e+01,3.208066000000000173e+01,6.111360000000000348e+00,4.080740000000000123e+01,3.148817999999999984e+01,3.999248999999999832e+00,3.644538000000000011e+01,1.260257999999999967e+01,1.430316999999999972e+01,6.880739000000000161e+00,6.295198000000000071e+00,2.570826999999999884e+01,5.156279999999999752e+00,3.713503000000000220e+00,5.047263000000000055e+00,2.844790000000000063e+01,2.785407000000000011e+01,7.391051000000000215e+01,5.036428999999999689e+01,3.132770000000000010e+01,1.805002999999999957e+01,8.292536999999999381e+00,2.771204000000000001e+00
5.181746999999999659e+00,2.145559000000000083e+01,3.214737999999999829e+01,6.127669000000000032e+00,4.079975000000000307e+01,3.165334000000000003e+01,4.012533000000000349e+00,3.661659000000000219e+01,1.261341000000000001e+01,1.406724999999999959e+01,6.939900999999999875e+00,6.297451999999999828e+00,2.619941999999999993e+01,5.201519000000000226e+00,3.698964000000000141e+00,5.092480000000000118e+00,2.819508000000000081e+01,2.821056000000000097e+01,7.410414000000000101e+01,5.042806999999999817e+01,3.137670999999999921e+01,1.806464000000000070e+01,8.300857999999999848e+00,2.770626000000000033e+00
5.184205999999999648e+00,2.146283000000000030e+01,3.221461000000000041e+01,6.159666999999999781e+00,4.079104999999999848e+01,3.183792000000000044e+01,3.993014000000000063e+00,3.676364999999999839e+01,1.260652999999999935e+01,1.383445999999999998e+01,6.990027999999999686e+00,6.297420999999999935e+00,2.665838000000000108e+01,5.241895000000000415e+00,3.704565999999999804e+00,5.151978999999999864e+00,2.795543999999999940e+01,2.854786000000000001e+01,7.418850999999999374e+01,5.046085000000000065e+01,3.140644999999999953e+01,1.808493999999999957e+01,8.308954999999999202e+00,2.769512999999999892e+00
5.177643999999999913e+00,2.146997000000000000e+01,3.227532999999999674e+01,6.157104000000000354e+00,4.073494999999999777e+01,3.202098000000000155e+01,3.999725000000000197e+00,3.687010000000000076e+01,1.260266000000000020e+01,1.360149999999999970e+01,7.069004999999999761e+00,6.294542999999999999e+00,2.707185000000000130e+01,5.297117000000000075e+00,3.715408000000000044e+00,5.160008999999999624e+00,2.771830999999999889e+01,2.888737000000000066e+01,7.425285999999999831e+01,5.055637999999999721e+01,3.142419999999999902e+01,1.811280999999999963e+01,8.311254999999999171e+00,2.771135999999999822e+00
5.183202999999999783e+00,2.147225999999999857e+01,3.230711000000000155e+01,6.177401999999999838e+00,4.069628999999999763e+01,3.226966000000000179e+01,4.006853000000000442e+00,3.698360000000000269e+01,1.258934999999999960e+01,1.338793000000000077e+01,7.120354999999999990e+00,6.325061999999999962e+00,2.744994000000000156e+01,5.337432999999999872e+00,3.714900000000000091e+00,5.236174000000000106e+00,2.744665000000000177e+01,2.922710999999999970e+01,7.439818999999999960e+01,5.056765000000000043e+01,3.146089999999999876e+01,1.811008999999999958e+01,8.320686000000000249e+00,2.767511999999999972e+00
5.177899000000000029e+00,2.148274999999999935e+01,3.234140000000000015e+01,6.181910000000000238e+00,4.066214000000000084e+01,3.248279999999999745e+01,4.008142000000000316e+00,3.704975999999999914e+01,1.257754000000000083e+01,1.316885000000000083e+01,7.186979000000000006e+00,6.314669999999999561e+00,2.779595000000000127e+01,5.396749999999999936e+00,3.714602999999999877e+00,5.265210999999999864e+00,2.719975000000000165e+01,2.955782999999999916e+01,7.451391999999999882e+01,5.062290999999999741e+01,3.147870999999999952e+01,1.813099000000000061e+01,8.319758000000000209e+00,2.767279999999999962e+00
5.176248000000000182e+00,2.147471000000000174e+01,3.237745000000000317e+01,6.196865999999999985e+00,4.062507999999999697e+01,3.272500999999999749e+01,4.018595000000000361e+00,3.710560999999999865e+01,1.257202999999999982e+01,1.294510000000000005e+01,7.250671999999999784e+00,6.307495000000000296e+00,2.810602000000000089e+01,5.459281999999999968e+00,3.715777999999999803e+00,5.337185999999999986e+00,2.695611999999999853e+01,2.988062000000000040e+01,7.457556999999999903e+01,5.065375999999999834e+01,3.148919000000000068e+01,1.814582000000000050e+01,8.324666000000000565e+00,2.766624999999999890e+00
5.175538999999999668e+00,2.146040999999999954e+01,3.236737000000000108e+01,6.207092000000000276e+00,4.055960000000000321e+01,3.288931000000000182e+01,4.038715999999999973e+00,3.709685999999999950e+01,1.253585999999999956e+01,1.271069999999999922e+01,7.300766000000000311e+00,6.338697999999999944e+00,2.835578999999999894e+01,5.487102000000000146e+00,3.722030000000000172e+00,5.365422999999999831e+00,2.665484000000000009e+01,3.019570999999999827e+01,7.461638999999999555e+01,5.064681999999999817e+01,3.148742999999999981e+01,1.813823999999999970e+01,8.318870999999999682e+00,2.763323999999999891e+00
5.176395000000000302e+00,2.148355000000000103e+01,3.238148999999999944e+01,6.202290999999999777e+00,4.048369999999999891e+01,3.316646000000000072e+01,4.019855999999999874e+00,3.712563999999999709e+01,1.254485000000000028e+01,1.248060000000000080e+01,7.392146999999999579e+00,6.346212000000000408e+00,2.859278000000000119e+01,5.563153999999999932e+00,3.726367999999999903e+00,5.413666000000000089e+00,2.637782999999999944e+01,3.054248000000000118e+01,7.469147999999999854e+01,5.070989999999999753e+01,3.149856000000000122e+01,1.814425999999999917e+01,8.311334999999999695e+00,2.763288000000000189e+00
5.176351000000000369e+00,2.149064999999999870e+01,3.237378999999999962e+01,6.209160999999999930e+00,4.038965999999999923e+01,3.337789999999999679e+01,4.039549000000000056e+00,3.708151999999999759e+01,1.253532000000000046e+01,1.224959999999999916e+01,7.437495000000000189e+00,6.352020000000000444e+00,2.876793999999999940e+01,5.636464000000000141e+00,3.718983999999999845e+00,5.519622000000000028e+00,2.609746000000000166e+01,3.087330000000000041e+01,7.474456000000000699e+01,5.068623000000000189e+01,3.150338999999999956e+01,1.813709000000000060e+01,8.309471000000000274e+00,2.761467000000000116e+00
5.174020999999999759e+00,2.149203999999999937e+01,3.234380999999999773e+01,6.214489000000000374e+00,4.029397999999999769e+01,3.360658000000000101e+01,4.044540999999999720e+00,3.703945000000000221e+01,1.249812000000000012e+01,1.201692000000000071e+01,7.507602999999999582e+00,6.347304000000000279e+00,2.889968000000000004e+01,5.693863999999999592e+00,3.707025999999999932e+00,5.566836000000000340e+00,2.580722000000000094e+01,3.120495000000000019e+01,7.481852999999999554e+01,5.068332000000000193e+01,3.149466999999999928e+01,1.814271000000000100e+01,8.307626000000000843e+00,2.760108999999999924e+00
5.175710999999999729e+00,2.151000000000000156e+01,3.234322999999999837e+01,6.221593999999999625e+00,4.021358000000000033e+01,3.388613000000000142e+01,4.049654999999999561e+00,3.698993999999999716e+01,1.249721000000000082e+01,1.180491999999999919e+01,7.647149999999999892e+00,6.375109000000000137e+00,2.900285999999999831e+01,5.782316999999999929e+00,3.708865999999999996e+00,5.648361000000000409e+00,2.555507000000000062e+01,3.156153000000000119e+01,7.489507000000000403e+01,5.076617000000000246e+01,3.150378999999999863e+01,1.813268000000000058e+01,8.298460000000000392e+00,2.758986999999999856e+00
